chr,start,end,width,reads,gc,map,cor_gc,copy,valid,ideal,modal_curve,modal_quantile,cor_map,multiplier,state,cell_id,is_low_mappability
13,17000001,17500000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
13,17500001,18000000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
13,18000001,18500000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
13,18500001,19000000,500000,0,-1,0,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
13,19000001,19500000,500000,17,-1,0.879922,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
13,19500001,20000000,500000,99,0.425462,0.986051,1.3704284924328405,2.6624029227383796,TRUE,TRUE,72.24017929184392,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,20000001,20500000,500000,55,0.4166,0.9875510000000001,0.779664057950338,1.5146940377429199,TRUE,TRUE,70.5432031131327,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,20500001,21000000,500000,71,0.428976,0.9978950000000001,0.973474858760116,1.8912203909116203,TRUE,TRUE,72.9346005817042,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,21000001,21500000,500000,106,0.414842,0.999675,1.5096315720678501,2.93284000728592,TRUE,TRUE,70.21580759258,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,21500001,22000000,500000,66,0.43579399999999996,0.9980180000000001,0.888089717288122,1.7253382223280502,TRUE,TRUE,74.3168158747948,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,22000001,22500000,500000,77,0.414154,0.99521,1.09861083523312,2.13432858031449,TRUE,TRUE,70.08851317551479,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,22500001,23000000,500000,66,0.40181,0.996389,0.972243204692472,1.8888275923033,TRUE,TRUE,67.8842492099251,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,23000001,23500000,500000,43,0.38262199999999996,0.994034,0.664017103674562,1.2900206667718999,TRUE,TRUE,64.7573680889318,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,23500001,24000000,500000,50,0.410242,0.998265,0.7207350632963979,1.40020960570797,TRUE,TRUE,69.3736194425132,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,24000001,24500000,500000,54,0.411336,0.9978520000000001,0.7761741554499051,1.50791402209925,TRUE,TRUE,69.57201501858711,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,24500001,25000000,500000,69,0.440478,0.995441,0.916418942266981,1.7803748855316397,TRUE,TRUE,75.29307483465148,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,25000001,25500000,500000,38,0.4225,0.9939540000000001,0.530249791030022,1.0301439303218,TRUE,TRUE,71.664337530778,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,25500001,26000000,500000,58,0.4173560000000001,0.997518,0.820542592609011,1.5941108995153301,TRUE,TRUE,70.6849352153461,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,26000001,26500000,500000,69,0.412066,0.9960450000000001,0.989885113137006,1.9231014481555104,TRUE,TRUE,69.7050587833722,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,26500001,27000000,500000,112,0.405208,0.998865,1.63561001930148,3.1775849085842403,TRUE,TRUE,68.4759806300474,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,27000001,27500000,500000,71,0.430918,0.99782,0.9683101375959692,1.8811866176804901,TRUE,TRUE,73.3236152791628,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,27500001,28000000,500000,72,0.438284,0.9983799999999999,0.9621412423342608,1.86920198304575,TRUE,TRUE,74.83308773389659,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,28000001,28500000,500000,201,0.42277200000000004,0.999566,2.8026884420237597,5.44492904282987,TRUE,TRUE,71.71685478349559,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,28500001,29000000,500000,70,0.41750200000000004,0.9991270000000001,0.989925780576843,1.9231804549123601,TRUE,TRUE,70.71237195096592,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,29000001,29500000,500000,59,0.41638400000000003,0.997501,0.836846051841111,1.62578448026031,TRUE,TRUE,70.5028121602492,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,29500001,30000000,500000,52,0.402914,0.99423,0.7638606115013181,1.48399185791556,TRUE,TRUE,68.0752472598337,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,30000001,30500000,500000,69,0.42426,0.985168,0.9582607785644208,1.8616632036497802,TRUE,TRUE,72.00545148406209,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,30500001,31000000,500000,86,0.431708,0.9934930000000001,1.17033977279478,2.27368012916477,TRUE,TRUE,73.4829337591693,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,31000001,31500000,500000,104,0.43548000000000003,0.997081,1.40063288949105,2.7210825805617302,TRUE,TRUE,74.25214756865401,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,31500001,32000000,500000,90,0.42457399999999995,0.9892989999999999,1.24884426923705,2.42619490970977,TRUE,TRUE,72.0666316985889,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,32000001,32500000,500000,108,0.38968600000000003,0.996782,1.6396896588222598,3.18551063710186,TRUE,TRUE,65.866122542709,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,32500001,33000000,500000,61,0.39255,0.998916,0.919647985058297,1.78664811541027,TRUE,TRUE,66.3297272337667,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,33000001,33500000,500000,54,0.391214,0.9962469999999999,0.8167901297858872,1.5868207942359098,TRUE,TRUE,66.11245414309249,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,33500001,34000000,500000,96,0.407748,0.9994719999999999,1.39280281467398,2.7058706857468198,TRUE,TRUE,68.9257653621782,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,34000001,34500000,500000,52,0.38322,0.997642,0.801858892659645,1.55781310096004,TRUE,TRUE,64.8493151052099,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,34500001,35000000,500000,92,0.385794,0.995238,1.4099805100662401,2.7392426906860097,TRUE,TRUE,65.2491288660988,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,35000001,35500000,500000,58,0.391368,0.9890049999999999,0.876962083790135,1.70371998824157,TRUE,TRUE,66.13740898503879,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,35500001,36000000,500000,47,0.345084,0.995332,0.7873450772302041,1.52961635458998,TRUE,TRUE,59.694283179290295,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,36000001,36500000,500000,86,0.390726,0.998869,1.3023686296276202,2.53017947682029,TRUE,TRUE,66.0335315544184,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,36500001,37000000,500000,108,0.39092,0.9916020000000001,1.63475666354961,3.1759270498484597,TRUE,TRUE,66.0648782831664,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,37000001,37500000,500000,67,0.398248,0.9967440000000001,0.9958940728221999,1.93477536760247,TRUE,TRUE,67.2762313065415,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,37500001,38000000,500000,58,0.379438,0.9910479999999999,0.902389953777052,1.75312003774871,TRUE,TRUE,64.27376519123979,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,38000001,38500000,500000,55,0.35525999999999996,0.995338,0.902690374553435,1.7537036808629,TRUE,TRUE,60.9289758154436,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,38500001,39000000,500000,56,0.358244,0.990353,0.9133838790769321,1.77447850994364,TRUE,TRUE,61.3104755654258,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,39000001,39500000,500000,48,0.370634,0.999624,0.762040068506388,1.48045499406791,TRUE,TRUE,62.9888138219304,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,39500001,40000000,500000,90,0.385752,0.9921760000000001,1.3794677953896102,2.6799640481414904,TRUE,TRUE,65.2425524545,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,40000001,40500000,500000,80,0.38034,0.998252,1.24204804357575,2.41299152758211,TRUE,TRUE,64.4097467998796,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,40500001,41000000,500000,110,0.418436,0.9904709999999999,1.55173503128588,3.0146365938998403,TRUE,TRUE,70.8883912408979,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,41000001,41500000,500000,54,0.422966,0.9853540000000001,0.7525675441520991,1.4620522268561795,TRUE,TRUE,71.7543566947742,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,41500001,42000000,500000,73,0.39605,0.9972850000000001,1.09106165515235,2.11966239435709,TRUE,TRUE,66.9073096421916,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,42000001,42500000,500000,53,0.391278,0.994043,0.801538686472148,1.5571910196955498,TRUE,TRUE,66.1228221351006,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,42500001,43000000,500000,62,0.3898,0.9934719999999999,0.9410418906967241,1.8282111719396998,TRUE,TRUE,65.88442088810389,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,43000001,43500000,500000,112,0.39923400000000003,0.988957,1.66065470467163,3.22624052534696,TRUE,TRUE,67.4432798612078,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,43500001,44000000,500000,60,0.40427199999999996,0.9945940000000001,0.878324997019269,1.70636779087025,TRUE,TRUE,68.311843797705,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,44000001,44500000,500000,75,0.380096,0.9948239999999999,1.16508685918049,2.2634750198600497,TRUE,TRUE,64.372882939178,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,44500001,45000000,500000,68,0.42193400000000003,0.9911049999999999,0.9503140843964679,1.8462247463383001,TRUE,TRUE,71.55529010515079,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,45000001,45500000,500000,40,0.418868,0.9990319999999999,0.5636176599869329,1.0949694300300798,TRUE,TRUE,70.9700969996705,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,45500001,46000000,500000,64,0.4180680000000001,0.997906,0.9037131001435781,1.7556905832189,TRUE,TRUE,70.8189357771089,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,46000001,46500000,500000,62,0.42907799999999996,0.9896379999999999,0.8498396412143171,1.65102780416601,TRUE,TRUE,72.95493995950758,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,46500001,47000000,500000,58,0.389162,0.99585,0.881697750488633,1.71292021498,TRUE,TRUE,65.78217985455521,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,47000001,47500000,500000,73,0.396002,0.9948229999999999,1.09119217871721,2.11991596929552,TRUE,TRUE,66.8993064867983,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,47500001,48000000,500000,53,0.377262,0.991806,0.8287849657046039,1.6101237877040802,TRUE,TRUE,63.9490364728579,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,48000001,48500000,500000,100,0.395584,0.9880530000000001,1.49634050248727,2.90701875306285,TRUE,TRUE,66.8297087686769,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,48500001,49000000,500000,40,0.391822,0.9971450000000001,0.604128184889765,1.17367134005203,TRUE,TRUE,66.2111138007884,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,49000001,49500000,500000,155,0.402122,0.9897870000000001,2.28148843605052,4.4323666020336905,TRUE,TRUE,67.9381045947005,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,49500001,50000000,500000,43,0.38662199999999997,0.9875309999999999,0.657702188626429,1.2777523518807299,TRUE,TRUE,65.3791347263157,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,50000001,50500000,500000,92,0.418496,0.995872,1.29760723091343,2.52092925915262,TRUE,TRUE,70.8997282137817,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,50500001,51000000,500000,58,0.39915,0.99279,0.860163883594272,1.67108524841737,TRUE,TRUE,67.4290110364107,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,51000001,51500000,500000,125,0.39323,0.993609,1.8813686029875905,3.65503292948198,TRUE,TRUE,66.4409939665738,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,51500001,52000000,500000,149,0.41511400000000004,0.99335,2.12050555388252,4.11961675892873,TRUE,TRUE,70.2662625557335,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,52000001,52500000,500000,66,0.415416,0.991509,0.9385349451774928,1.82334079810086,TRUE,TRUE,70.32236821775271,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,52500001,53000000,500000,48,0.41568999999999995,0.9863290000000001,0.6820763810704921,1.3251053670586799,TRUE,TRUE,70.3733501586229,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,53000001,53500000,500000,52,0.415896,0.9971780000000001,0.7385133277773571,1.43474836754537,TRUE,TRUE,70.4117285960162,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,53500001,54000000,500000,78,0.404522,0.994086,1.1410916047098,2.21685818725086,TRUE,TRUE,68.35559886520821,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,54000001,54500000,500000,69,0.359324,0.996142,1.1228508759728602,2.18142097197821,TRUE,TRUE,61.450724647845405,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,54500001,55000000,500000,66,0.35856,0.9961959999999999,1.07577021419647,2.08995491431081,TRUE,TRUE,61.3513918948738,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,55000001,55500000,500000,84,0.35788000000000003,0.996928,1.3711271108722298,2.66376016522507,TRUE,TRUE,61.263466628242995,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,55500001,56000000,500000,74,0.34389000000000003,0.9975360000000001,1.2425253053966299,2.4139187290186204,TRUE,TRUE,59.5561311134649,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,56000001,56500000,500000,37,0.34421199999999996,0.996115,0.620875694701724,1.20620760102308,TRUE,TRUE,59.5932492055036,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,56500001,57000000,500000,52,0.341254,0.9981389999999999,0.87754634158554,1.7048550563393998,TRUE,TRUE,59.256129888305395,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,57000001,57500000,500000,57,0.338448,0.995398,0.9670139596911059,1.87866846524762,TRUE,TRUE,58.9443403880204,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,57500001,58000000,500000,49,0.347948,0.9275180000000001,0.8162392789622329,1.5857506276048299,TRUE,TRUE,60.0314163541586,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,58000001,58500000,500000,88,0.344598,0.998001,1.47557223466129,2.8666711557489997,TRUE,TRUE,59.6378800934811,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,58500001,59000000,500000,46,0.344748,0.9972530000000001,0.7710970884782231,1.49805053924043,TRUE,TRUE,59.6552635035648,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,59000001,59500000,500000,48,0.35645,0.987836,0.7858538625392181,1.52671929401832,TRUE,TRUE,61.0800586318993,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,59500001,60000000,500000,92,0.376874,0.9959319999999999,1.43993828905646,2.7974432307234705,TRUE,TRUE,63.8916269531829,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,60000001,60500000,500000,91,0.37615,0.99371,1.4266699369121298,2.7716661108488796,TRUE,TRUE,63.7849005194289,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,60500001,61000000,500000,76,0.375556,0.991311,1.1931352293225,2.31796605172087,TRUE,TRUE,63.6977252303205,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,61000001,61500000,500000,41,0.376506,0.991051,0.642257594624227,1.2477473334218898,TRUE,TRUE,63.837314409630785,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,61500001,62000000,500000,48,0.361402,0.997359,0.7776576009991829,1.5107959891540301,TRUE,TRUE,61.7238228473902,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,62000001,62500000,500000,73,0.346116,0.9974370000000001,1.2204331633489298,2.37099917219233,TRUE,TRUE,59.8148282038519,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,62500001,63000000,500000,68,0.34571,0.9997540000000001,1.1377462972488102,2.21035908393334,TRUE,TRUE,59.7672786669849,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,63000001,63500000,500000,56,0.334434,0.9989520000000001,0.9570706731727868,1.85935112382179,TRUE,FALSE,58.511875423320895,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,63500001,64000000,500000,88,0.34013000000000004,0.99784,1.48823867616946,2.8912789124311202,TRUE,TRUE,59.130300407526796,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,64000001,64500000,500000,59,0.351758,0.9938,0.9753276042602808,1.89481981624608,TRUE,TRUE,60.4924947702546,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,64500001,65000000,500000,61,0.34028800000000003,0.997481,1.03131281041692,2.00358519680011,TRUE,TRUE,59.1479126254043,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,65000001,65500000,500000,36,0.340942,0.99941,0.607891683080626,1.18098288431603,TRUE,TRUE,59.2210767180791,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,65500001,66000000,500000,63,0.3447,0.999302,1.05616627915738,2.05186932704125,TRUE,TRUE,59.649698388649504,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,66000001,66500000,500000,68,0.342352,0.9975930000000001,1.1451617763921298,2.22476552210482,TRUE,TRUE,59.38025648588821,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,66500001,67000000,500000,68,0.355638,0.993871,1.11517795951671,2.16651439690949,TRUE,TRUE,60.97681488384979,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,67000001,67500000,500000,45,0.34510799999999997,0.991893,0.753805782269092,1.46445781664064,TRUE,TRUE,59.6970745760822,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,67500001,68000000,500000,93,0.350984,0.9975940000000001,1.53979466165375,2.99143941492795,TRUE,TRUE,60.3976636080276,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,68000001,68500000,500000,60,0.349538,0.99119,0.996312191383325,1.9355876683429598,TRUE,TRUE,60.2220875333195,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,68500001,69000000,500000,46,0.34466399999999997,0.9963700000000001,0.771222974240603,1.49829510407803,TRUE,TRUE,59.6455260494471,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,69000001,69500000,500000,69,0.335584,0.9996290000000001,1.17678871234167,2.28620882044127,TRUE,FALSE,58.6341450052646,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,69500001,70000000,500000,47,0.33416,0.999174,0.8036532157782249,1.5612990260861,TRUE,FALSE,58.4829365169492,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,70000001,70500000,500000,52,0.348108,0.996129,0.8659379780226079,1.6823028828777298,TRUE,TRUE,60.050490127183714,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,70500001,71000000,500000,56,0.341452,0.997078,0.944694462627047,1.8353072139707198,TRUE,TRUE,59.278425157984714,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,71000001,71500000,500000,89,0.341118,0.99916,1.50234200469498,2.91867818447927,TRUE,TRUE,59.24083845214021,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,71500001,72000000,500000,54,0.347666,0.996576,0.900032093160321,1.7485392989272,TRUE,TRUE,59.997860532269996,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,72000001,72500000,500000,77,0.34229,0.997195,1.2968810779025601,2.5195185238175295,TRUE,TRUE,59.373215718847284,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,72500001,73000000,500000,45,0.363038,0.9958879999999999,0.7264879476342919,1.41138603421917,TRUE,TRUE,61.9418397050306,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,73000001,73500000,500000,76,0.37168,0.994431,1.20372277339556,2.33853502590696,TRUE,TRUE,63.137461282395705,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,73500001,74000000,500000,37,0.39637,0.9987870000000001,0.5525627371597299,1.0734924547567901,TRUE,TRUE,66.9607223067312,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,74000001,74500000,500000,72,0.386438,0.992554,1.1017566214287902,2.14044006326154,TRUE,TRUE,65.3501858755597,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,74500001,75000000,500000,97,0.376746,0.9945860000000001,1.51864519551866,2.9503512437732,TRUE,TRUE,63.872720426229705,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,75000001,75500000,500000,76,0.37397800000000003,0.98531,1.1974569473196899,2.32636207872302,TRUE,TRUE,63.4678350400099,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,75500001,76000000,500000,84,0.379404,0.9959809999999999,1.30701349934558,2.5392033075280698,TRUE,TRUE,64.2686552526495,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,76000001,76500000,500000,61,0.38614,0.99525,0.934101834736612,1.81472836318741,TRUE,TRUE,65.3033724285534,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,76500001,77000000,500000,61,0.36332,0.997449,0.9841934120424999,1.9120438835229598,TRUE,TRUE,61.979687380152704,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,77000001,77500000,500000,72,0.38502600000000003,0.985225,1.10549576417858,2.14770429093964,TRUE,TRUE,65.12915049791991,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,77500001,78000000,500000,66,0.374854,0.995351,1.03781498625157,2.01621731298999,TRUE,TRUE,63.5951502669872,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,78000001,78500000,500000,44,0.379288,0.992693,0.6848117931545,1.33041959481122,TRUE,TRUE,64.25122995811671,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,78500001,79000000,500000,79,0.365896,0.99569,1.26746655054613,2.46237338706859,TRUE,TRUE,62.3290610438279,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,79000001,79500000,500000,86,0.381152,0.9961479999999999,1.3326546222138602,2.5890176545325,TRUE,TRUE,64.53284937183001,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,79500001,80000000,500000,50,0.3728260000000001,0.996524,0.789869908023416,1.5345214750836,TRUE,TRUE,63.3015633234096,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,80000001,80500000,500000,60,0.379226,0.9938100000000001,0.933969567281826,1.8144714003030602,TRUE,TRUE,64.2419219018246,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,80500001,81000000,500000,52,0.38984800000000003,0.995274,0.7891686085922909,1.5331590240943995,TRUE,TRUE,65.8921293039734,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,81000001,81500000,500000,85,0.360964,0.9971549999999999,1.3783954318976999,2.6778807116442795,TRUE,TRUE,61.665903726173,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,81500001,82000000,500000,44,0.35152,0.995876,0.7277145083176171,1.41376893764407,TRUE,TRUE,60.463271649925396,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,82000001,82500000,500000,107,0.346402,0.9954270000000001,1.7878499887820198,3.4733494391238904,TRUE,TRUE,59.8484216636623,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,82500001,83000000,500000,85,0.34466199999999997,0.989914,1.4250914680056,2.7685995369609397,TRUE,TRUE,59.645294290447396,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,83000001,83500000,500000,57,0.337804,0.995684,0.968171251061898,1.88091679556552,TRUE,TRUE,58.8738820094915,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,83500001,84000000,500000,51,0.342198,0.99854,0.8591242555188771,1.66906550872152,TRUE,TRUE,59.3627751426923,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,84000001,84500000,500000,41,0.34982199999999997,0.998023,0.680425557518406,1.32189822602632,TRUE,TRUE,60.2564079890413,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,84500001,85000000,500000,128,0.34677199999999997,0.991706,2.13718019039773,4.15201144514464,TRUE,TRUE,59.8920018887968,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,85000001,85500000,500000,60,0.347096,0.997208,1.00116342960644,1.9450124219112301,TRUE,TRUE,59.930275343343496,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,85500001,86000000,500000,62,0.349068,0.9935510000000001,1.03049149496097,2.00198958441867,TRUE,TRUE,60.16546502632529,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,86000001,86500000,500000,47,0.348752,0.996217,0.781672040787381,1.51859505074992,TRUE,TRUE,60.1275183805433,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,86500001,87000000,500000,33,-1,0.695259,NA,NA,FALSE,FALSE,NA,NA,NA,2,2,SA1015-A95736A-R03-C04,TRUE
13,87000001,87500000,500000,47,0.347532,0.9946959999999999,0.783569146346322,1.52228065668468,TRUE,TRUE,59.98194316245689,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,87500001,88000000,500000,62,0.340908,0.9961459999999999,1.04699199575938,2.03404596809349,TRUE,TRUE,59.2172626449084,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,88000001,88500000,500000,69,0.34172199999999997,0.9966430000000001,1.16340062327321,2.2601990813979103,TRUE,TRUE,59.308890351003704,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,88500001,89000000,500000,128,0.349078,0.995734,2.1274237938373997,4.13305718458961,TRUE,TRUE,60.166667483358495,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,89000001,89500000,500000,79,0.344252,0.994445,1.32555078825526,2.57521666571881,TRUE,TRUE,59.59786731671221,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,89500001,90000000,500000,58,0.339512,0.9951979999999999,0.9820247229181288,1.90783065802807,TRUE,TRUE,59.061649514943504,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,90000001,90500000,500000,47,0.346796,0.9995959999999999,0.784708752587038,1.5244946291778099,TRUE,TRUE,59.8948333952563,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,90500001,91000000,500000,79,0.351086,0.998317,1.30772776314993,2.54059094508144,TRUE,TRUE,60.4101268062953,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,91000001,91500000,500000,56,0.361712,0.994927,0.9066633676535608,1.76142222181575,TRUE,TRUE,61.764930621303996,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,91500001,92000000,500000,57,0.367242,0.9989879999999999,0.91179243955866085,1.7713867373716299,TRUE,TRUE,62.5142275007127,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,92000001,92500000,500000,64,0.366742,0.994567,1.0248980709920401,1.9911229478847399,TRUE,TRUE,62.4452341275772,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
13,92500001,93000000,500000,80,0.355298,0.997207,1.31290068969984,2.5506406593435402,TRUE,TRUE,60.9337786381161,46,NA,2,2,SA1015-A95736A-R03-C04,FALSE
