"","chr","start","end","reads","gc","map","valid","ideal","cor.gc","cor.map","copy"
"1572","6",15710001,15720001,13858,0.3959,0.947069,TRUE,TRUE,1.00399283354444,1.03863160055425,0.0546840254635841
"1573","6",15720001,15730001,13204,0.3803,0.949016,TRUE,TRUE,1.00405151339849,1.03646766102574,0.0516751034172933
"1574","6",15730001,15740001,11750,0.3624,0.961,TRUE,TRUE,0.957452841958908,0.975141116861061,-0.0363170823186136
"1575","6",15740001,15750001,12108,0.3749,0.916731,TRUE,TRUE,0.938046648701205,1.00162075493706,0.00233636228586678
"1576","6",15750001,15760001,11497,0.3548,0.965544,TRUE,TRUE,0.970802976904888,0.983466742181915,-0.0240518290642842
"1577","6",15760001,15770001,12300,0.3977,0.948494,TRUE,TRUE,0.886969672736393,0.916131918592814,-0.126372740455387
"1578","6",15770001,15780001,13446,0.4444,0.906104,TRUE,TRUE,0.893791507936469,0.963841989518614,-0.0531314418165971
"1579","6",15780001,15790001,15990,0.4249,0.946753,TRUE,TRUE,1.09732443201501,1.13557857080212,0.183427529721603
"1580","6",15790001,15800001,14857,0.4362,0.919939,TRUE,TRUE,1.00114891873371,1.0656776292365,0.0917710844017712
"1581","6",15800001,15810001,13230,0.4135,0.890492,TRUE,FALSE,0.926193471842768,1.0125683689106,0.0180193224745421
"1582","6",15810001,15820001,14560,0.403,0.923846,TRUE,TRUE,1.03821376348677,1.1008245201831,0.138584510647355
"1583","6",15820001,15830001,12687,0.3743,0.977657,TRUE,TRUE,0.98501911482124,0.983189952013753,-0.0244579231291907
"1584","6",15830001,15840001,13078,0.452,0.814145,TRUE,FALSE,0.856821575837896,0.996475206481837,-0.00509418538819765
"1585","6",15840001,15850001,14382,0.4198,0.913973,TRUE,TRUE,0.995706382893812,1.06595327047997,0.0921441942654814
"1586","6",15850001,15860001,13201,0.3757,0.958459,TRUE,TRUE,1.01983002460636,1.041793106846,0.0590687964611953
"1587","6",15860001,15870001,15375,0.4605,0.901769,TRUE,TRUE,0.994519246759363,1.07660002496785,0.106482363928078
"1588","6",15870001,15880001,17762,0.4098,0.919151,TRUE,TRUE,1.25074249225424,1.3324100832425,0.4140381770091
"1589","6",15880001,15890001,15641,0.4072,0.963136,TRUE,TRUE,1.10620880933174,1.12381383883954,0.168403071122398
"1590","6",15890001,15900001,17255,0.4363,0.941013,TRUE,TRUE,1.16257451649606,1.21076259703043,0.275916013122307
"1591","6",15900001,15910001,18130,0.4457,0.968358,TRUE,TRUE,1.20181574419643,1.21336479815385,0.279013361970898
"1592","6",15910001,15920001,13082,0.4276,0.704583,TRUE,FALSE,0.893644418733765,1.12269465143023,0.166965599360488
"1593","6",15920001,15930001,14855,0.4338,0.904282,TRUE,TRUE,1.00455453707352,1.0850379216386,0.11774546516183
"1594","6",15930001,15940001,15968,0.4354,0.958894,TRUE,TRUE,1.07724838371496,1.0998819906881,0.137348741402571
"1595","6",15940001,15950001,13864,0.4091,0.920765,TRUE,TRUE,0.97734692599863,1.03948167070701,0.0558643192225139
"1596","6",15950001,15960001,14440,0.3993,0.962309,TRUE,TRUE,1.03738737370453,1.05492358429705,0.0771384979386191
"1597","6",15960001,15970001,13580,0.3905,0.949847,TRUE,TRUE,0.99933902255394,1.03066075072547,0.0435695375679356
"1598","6",15970001,15980001,14995,0.3981,0.973773,TRUE,TRUE,1.08025015664579,1.08340965352585,0.115578850852209
"1599","6",15980001,15990001,15670,0.4225,0.940105,TRUE,TRUE,1.07988210476219,1.12577635773061,0.170920255802868
"1600","6",15990001,16000001,14597,0.4304,0.909111,TRUE,TRUE,0.992542332655985,1.06745994998591,0.0941819424072434
"1601","6",16000001,16010001,14867,0.4252,0.934894,TRUE,TRUE,1.01972734071672,1.06902760593544,0.0962991088413061
"1602","6",16010001,16020001,16428,0.4485,0.896308,TRUE,FALSE,1.08275953065999,1.1777608569434,0.236046631251184
"1603","6",16020001,16030001,14723,0.425,0.960763,TRUE,TRUE,1.0102002722287,1.02915071545241,0.0414542752480113
"1604","6",16030001,16040001,17362,0.4301,0.951795,TRUE,TRUE,1.18113071965701,1.2155475389122,0.281606316905711
"1605","6",16040001,16050001,16382,0.4411,0.917436,TRUE,TRUE,1.09592295322079,1.16942138920746,0.225794884168026
"1606","6",16050001,16060001,17105,0.4464,0.940368,TRUE,TRUE,1.13218307719368,1.17995555361289,0.238732517392264
"1607","6",16060001,16070001,15749,0.4259,0.965215,TRUE,TRUE,1.07892437568239,1.09342059906422,0.128848459987853
"1608","6",16070001,16080001,15993,0.4235,0.980236,TRUE,TRUE,1.10022913956101,1.09465805290024,0.130480274000829
"1609","6",16080001,16090001,14322,0.3977,0.956504,TRUE,TRUE,1.0327788335716,1.05741139743725,0.0805367821791225
"1610","6",16090001,16100001,15007,0.4155,0.92755,TRUE,TRUE,1.04685323405662,1.10589899409223,0.145219624834239
"1611","6",16100001,16110001,15802,0.434,0.963241,TRUE,TRUE,1.06826586707166,1.08513298835876,0.117871862843398
"1612","6",16110001,16120001,13596,0.4192,0.764098,TRUE,FALSE,0.942255754297246,1.13550241771796,0.183330777842251
"1613","6",16120001,16130001,11249,0.4341,0.541908,TRUE,FALSE,0.760352443855423,1.09639543190034,0.132768222341948
"1614","6",16130001,16140001,13311,0.3783,0.958888,TRUE,TRUE,1.01909911902293,1.0405183588004,0.057302420062804
"1615","6",16140001,16150001,14454,0.437,0.894762,TRUE,FALSE,0.972888715766699,1.05967168468162,0.083617347571173
"1616","6",16150001,16160001,14442,0.4006,0.951447,TRUE,TRUE,1.03466809459581,1.06522374651418,0.0911564953175473
"1617","6",16160001,16170001,14422,0.423,0.917551,TRUE,TRUE,0.993018077590441,1.05950064528829,0.0833844663829842
"1618","6",16170001,16180001,12994,0.4266,0.879016,TRUE,FALSE,0.889126893050179,0.982049704818152,-0.0261320488810883
"1619","6",16180001,16190001,14930,0.4139,0.966208,TRUE,TRUE,1.04449783722692,1.05729925817631,0.0803837751893746
"1620","6",16190001,16200001,15987,0.4102,0.961279,TRUE,TRUE,1.1250484707287,1.14545600323699,0.195922046044765
"1621","6",16200001,16210001,15016,0.423,0.910539,TRUE,TRUE,1.03391758792803,1.11045606330851,0.151152311839504
"1622","6",16210001,16220001,15414,0.414,0.939958,TRUE,TRUE,1.07817273018508,1.12417780408763,0.168870235548657
"1623","6",16220001,16230001,12326,0.3876,0.921356,TRUE,TRUE,0.915049120479708,0.972648121900185,-0.0400101240085559
"1624","6",16230001,16240001,14134,0.4548,0.959078,TRUE,TRUE,0.921586756683357,0.940745142826635,-0.0881241593723253
"1625","6",16240001,16250001,12699,0.3693,0.978214,TRUE,TRUE,1.00484572188137,1.00228208504005,0.00328860176132596
"1626","6",16250001,16260001,16205,0.4172,0.975782,TRUE,TRUE,1.12697295805557,1.12749937252703,0.173126630596048
"1627","6",16260001,16270001,17128,0.4542,0.969245,TRUE,TRUE,1.11793893570023,1.12745098782727,0.173064718486913
"1628","6",16270001,16280001,13121,0.3826,0.99116,TRUE,TRUE,0.990021207758282,0.97172947351599,-0.0413733670020342
"1629","6",16280001,16290001,14818,0.4314,0.935965,TRUE,TRUE,1.00593041692689,1.05338781914329,0.0750366820877261
"1630","6",16290001,16300001,14742,0.4081,0.955809,TRUE,TRUE,1.04096847867429,1.06660525604748,0.0930263425043967
"1631","6",16300001,16310001,13575,0.442,0.886895,TRUE,FALSE,0.906708556568678,0.994427236789829,-0.00806228336876009
"1632","6",16310001,16320001,13966,0.4246,0.903637,TRUE,TRUE,0.95892725410797,1.036348363449,0.0515090394535717
"1633","6",16320001,16330001,13307,0.4715,0.853786,TRUE,FALSE,0.853089128526192,0.963056509576273,-0.0543076408544125
"1634","6",16330001,16340001,15621,0.4764,0.897564,TRUE,FALSE,0.997163483792793,1.08347364565234,0.115664061831142
"1635","6",16340001,16350001,14074,0.4628,0.903338,TRUE,TRUE,0.908746261943569,0.982376763587727,-0.0256516582155246
"1636","6",16350001,16360001,16357,0.4688,0.909119,TRUE,TRUE,1.05102099233506,1.13034404342995,0.176761953353249
"1637","6",16360001,16370001,13769,0.4503,0.720799,TRUE,FALSE,0.904667463627473,1.12311075425208,0.167500204436189
"1638","6",16370001,16380001,14587,0.4843,0.718559,TRUE,FALSE,0.922258911792931,1.14679221770498,0.197604019390643
"1639","6",16380001,16390001,16375,0.4742,0.924189,TRUE,TRUE,1.04758573542963,1.11038177149355,0.151055789318685
"1640","6",16390001,16400001,16859,0.4958,0.901868,TRUE,TRUE,1.04544019445417,1.13162397631117,0.178394649307728
"1641","6",16400001,16410001,18118,0.4628,0.961457,TRUE,TRUE,1.16986391742885,1.19083442863617,0.251972837559138
"1642","6",16410001,16420001,14116,0.4346,0.921981,TRUE,TRUE,0.953423975474164,1.0128055405468,0.0183572021552878
"1643","6",16420001,16430001,15858,0.4568,0.901393,TRUE,TRUE,1.03065982814354,1.11609671870295,0.158462053642905
"1644","6",16430001,16440001,15234,0.5023,0.918633,TRUE,TRUE,0.9289299110831,0.990098653235524,-0.0143558126822584
"1645","6",16440001,16450001,17061,0.4552,0.935701,TRUE,TRUE,1.11169552260607,1.16446271619588,0.219664448032751
"1646","6",16450001,16460001,14828,0.4667,0.87013,TRUE,FALSE,0.954827880297154,1.06317645225618,0.0883810565763863
"1647","6",16460001,16470001,14422,0.4496,0.911288,TRUE,TRUE,0.948661062414293,1.01816675484172,0.0259738646369596
"1648","6",16470001,16480001,14357,0.4087,0.926441,TRUE,TRUE,1.01276195504415,1.07106534225027,0.0990464969554398
"1649","6",16480001,16490001,15909,0.4297,0.921994,TRUE,TRUE,1.08299240072064,1.15042885658918,0.202171768942685
"1650","6",16490001,16500001,15971,0.427,0.942777,TRUE,TRUE,1.09209333779848,1.13513916538784,0.182869179372789
"1651","6",16500001,16510001,14208,0.4163,0.919646,TRUE,TRUE,0.989676415241177,1.05377485868668,0.0755666649334108
"1652","6",16510001,16520001,15567,0.4203,0.938114,TRUE,TRUE,1.07682846576686,1.12507986819841,0.170027420432365
"1653","6",16520001,16530001,14267,0.4074,0.947395,TRUE,TRUE,1.00866609180635,1.04309145138487,0.0608656493970944
"1654","6",16530001,16540001,16951,0.4489,0.965931,TRUE,TRUE,1.11639631583572,1.1304460219381,0.1768921059847
"1655","6",16540001,16550001,14351,0.4242,0.949291,TRUE,TRUE,0.986053362057159,1.01758056668971,0.0251430240366997
"1656","6",16550001,16560001,12964,0.4006,0.859098,TRUE,FALSE,0.928779751996959,1.04402540650953,0.0621568205278309
"1657","6",16560001,16570001,15583,0.4382,0.825783,TRUE,FALSE,1.04709105144504,1.20726470523008,0.271742036534639
"1658","6",16570001,16580001,14623,0.4222,0.854369,TRUE,FALSE,1.00824978803662,1.13768251084351,0.186098005854082
"1659","6",16580001,16590001,16006,0.4155,0.966545,TRUE,TRUE,1.11654113842275,1.12977918091032,0.17604082066098
"1660","6",16590001,16600001,15495,0.4119,0.96335,TRUE,TRUE,1.08755530855002,1.10458535563823,0.1435049056991
"1661","6",16600001,16610001,13897,0.3947,0.928583,TRUE,TRUE,1.01015149732575,1.06600048697644,0.0922080971574346
"1662","6",16610001,16620001,13867,0.391,0.982822,TRUE,TRUE,1.01892998483115,1.01051541639167,0.0150913315960776
"1663","6",16620001,16630001,17359,0.4419,0.962019,TRUE,TRUE,1.15966371229245,1.17966980557598,0.238383099823739
"1664","6",16630001,16640001,13964,0.4135,0.902995,TRUE,TRUE,0.977578657657779,1.05710835803758,0.0801232665891587
"1665","6",16640001,16650001,14937,0.4199,0.916213,TRUE,TRUE,1.03395409685296,1.10456625481869,0.143479957970294
"1666","6",16650001,16660001,15749,0.4175,0.9587,TRUE,TRUE,1.09468312966427,1.11793950324461,0.160842119549208
"1667","6",16660001,16670001,13426,0.4021,0.945062,TRUE,TRUE,0.959013936450326,0.994299394411131,-0.00824776644433633
"1668","6",16670001,16680001,14519,0.4128,0.934688,TRUE,TRUE,1.01760029408397,1.06702681565161,0.0935964332583788
"1669","6",16680001,16690001,13571,0.4016,0.944095,TRUE,TRUE,0.970318739793935,1.00709542186244,0.010200384561876
"1670","6",16690001,16700001,13536,0.4013,0.936744,TRUE,TRUE,0.968390786324506,1.01325541028291,0.0189978786835328
"1671","6",16700001,16710001,14083,0.422,0.92915,TRUE,TRUE,0.97135056324849,1.02444493433647,0.0348424391126998
"1672","6",16710001,16720001,14673,0.4246,0.938184,TRUE,TRUE,1.00747097232753,1.05253256890997,0.0738648758360214
"1673","6",16720001,16730001,10349,0.3948,0.758062,TRUE,FALSE,0.752041914850827,0.910006193533246,-0.136051730510873
"1674","6",16730001,16740001,14274,0.4095,0.910174,TRUE,TRUE,1.00560552911015,1.08042119750328,0.111593850432354
"1675","6",16740001,16750001,15188,0.4265,0.887602,TRUE,FALSE,1.0394294823668,1.13926998716274,0.188109681184478
"1676","6",16750001,16760001,13294,0.4127,0.88215,TRUE,FALSE,0.931892959328887,1.02639029240108,0.0375794305957212
"1677","6",16760001,16770001,15257,0.4149,0.918894,TRUE,TRUE,1.06547668871292,1.13533971817635,0.183124047644204
"1678","6",16770001,16780001,12843,0.3902,0.92937,TRUE,TRUE,0.945955658453794,0.997431854114223,-0.00370981705097914
"1679","6",16780001,16790001,13655,0.4083,0.939453,TRUE,TRUE,0.963884995653527,1.00557735024231,0.00802405978245353
"1680","6",16790001,16800001,14151,0.3883,0.974666,TRUE,TRUE,1.04827133740541,1.05019057160753,0.0706511486209949
"1681","6",16800001,16810001,14041,0.405,0.948275,TRUE,TRUE,0.997351083269324,1.03039090884807,0.0431917697048547
"1682","6",16810001,16820001,11374,0.3987,0.802137,TRUE,FALSE,0.818230380079416,0.960133469185908,-0.0586931245240487
"1683","6",16820001,16830001,16215,0.4182,0.979949,TRUE,TRUE,1.12570000976326,1.12040049720377,0.164014528754667
"1684","6",16830001,16840001,13235,0.3918,0.956141,TRUE,TRUE,0.970170427416106,0.993703338532285,-0.00911288284686612
"1685","6",16840001,16850001,12998,0.3906,0.948115,TRUE,TRUE,0.95622316213192,0.988074589672406,-0.0173081400322288
"1686","6",16850001,16860001,15948,0.411,0.979714,TRUE,TRUE,1.1209139484163,1.11596376002816,0.158290177636118
"1687","6",16860001,16870001,12670,0.4366,0.99844,TRUE,TRUE,0.853291974102467,0.830023089646295,-0.268776624867711
"1688","6",16870001,16880001,14017,0.4081,0.994158,TRUE,TRUE,0.989774465172807,0.967889191861497,-0.0470862038982631
"1689","6",16880001,16890001,15011,0.4203,0.918911,TRUE,TRUE,1.03836783578251,1.10643448929949,0.14591803337058
"1690","6",16890001,16900001,15501,0.4125,0.944183,TRUE,TRUE,1.08694825735488,1.12803566851198,0.173812686506006
"1691","6",16900001,16910001,13655,0.3883,0.942298,TRUE,TRUE,1.01152887515164,1.05195695341151,0.0730756700576272
"1692","6",16910001,16920001,14716,0.4108,0.987798,TRUE,TRUE,1.03464189130507,1.01977701017307,0.0282537193654838
"1693","6",16920001,16930001,14027,0.4068,0.885173,TRUE,FALSE,0.992798629785337,1.0905202982995,0.125016623700332
"1694","6",16930001,16940001,16885,0.43,0.955313,TRUE,TRUE,1.14886841177379,1.17780046985822,0.236095154170223
"1695","6",16940001,16950001,15764,0.4378,0.926078,TRUE,TRUE,1.05985987563892,1.12127958763239,0.165146054591429
"1696","6",16950001,16960001,13974,0.3964,0.965631,TRUE,TRUE,1.01104681618495,1.02413101281687,0.0344002851142209
"1697","6",16960001,16970001,12646,0.3858,0.82865,TRUE,FALSE,0.944169164634379,1.08631829053792,0.119446873770236
"1698","6",16970001,16980001,14737,0.4219,0.903547,TRUE,TRUE,1.01663340973288,1.09880138018752,0.135930627674602
"1699","6",16980001,16990001,12435,0.3733,0.91356,TRUE,TRUE,0.968969471411004,1.03773421295624,0.0534369843982868
"1700","6",16990001,17000001,11076,0.435,0.622743,TRUE,FALSE,0.747654632668746,1.00415836770619,0.00598681738301049
"1701","6",17000001,17010001,13680,0.377,0.967748,TRUE,TRUE,1.05204766514493,1.06295562469151,0.0880813698005256
"1702","6",17010001,17020001,14121,0.4002,0.968471,TRUE,TRUE,1.01250905586964,1.02209676815357,0.0315317915067892
"1703","6",17020001,17030001,10584,0.359,0.938025,TRUE,TRUE,0.875885617472534,0.915223643011687,-0.127803773086694
"1704","6",17030001,17040001,13450,0.3873,0.864507,TRUE,FALSE,0.999425406095796,1.11827041006142,0.161269089865586
"1705","6",17040001,17050001,13665,0.3809,0.987397,TRUE,TRUE,1.03699642108203,1.02260831538453,0.0322536625234226
"1706","6",17050001,17060001,14184,0.3924,0.977837,TRUE,TRUE,1.03788696000435,1.03572664501429,0.0506432888163255
"1707","6",17060001,17070001,13620,0.3735,0.984503,TRUE,TRUE,1.06053082945289,1.04958199404033,0.0698148753243987
"1708","6",17070001,17080001,16084,0.4259,0.970212,TRUE,TRUE,1.10187438303864,1.10993004804279,0.15046875538452
"1709","6",17080001,17090001,17946,0.421,0.982982,TRUE,TRUE,1.23991243754425,1.229428698023,0.297988066783114
"1710","6",17090001,17100001,15793,0.4276,0.906213,TRUE,TRUE,1.07883552247839,1.16327637634595,0.218193899402994
"1711","6",17100001,17110001,16011,0.4083,0.984831,TRUE,TRUE,1.13019133397353,1.11806892824217,0.161009132159473
"1712","6",17110001,17120001,12422,0.379,0.90534,TRUE,TRUE,0.948766470646677,1.02381874838882,0.033960330625279
"1713","6",17120001,17130001,14902,0.4351,0.93767,TRUE,TRUE,1.00577108423427,1.05135477946843,0.0722495886246255
"1714","6",17130001,17140001,16090,0.4257,0.965726,TRUE,TRUE,1.1026630349902,1.1168083949573,0.159381691321501
"1715","6",17140001,17150001,14015,0.3972,0.935765,TRUE,TRUE,1.01191109535305,1.05987133293726,0.0838891340334235
"1716","6",17150001,17160001,14188,0.3952,0.979022,TRUE,TRUE,1.02986771286222,1.02620476310404,0.037318626890879
"1717","6",17160001,17170001,13632,0.412,0.922588,TRUE,TRUE,0.956646340479597,1.01561252036134,0.0223500855961673
"1718","6",17170001,17180001,11752,0.3741,0.890891,TRUE,FALSE,0.913084325816094,0.997889408665821,-0.0030481574912784
"1719","6",17180001,17190001,10682,0.4051,0.614505,TRUE,FALSE,0.758607415496911,1.02603570993422,0.0370809430779803
"1720","6",17190001,17200001,13421,0.3984,0.935666,TRUE,TRUE,0.966165254308945,1.01206166694756,0.0172971990133666
"1721","6",17200001,17210001,15067,0.4324,0.907511,TRUE,TRUE,1.02117497795508,1.09983775541382,0.137290717637539
"1722","6",17210001,17220001,13597,0.4221,0.918722,TRUE,TRUE,0.937668596151137,0.999323587338906,-0.000976187381739756
"1723","6",17220001,17230001,12133,0.3995,0.868846,TRUE,FALSE,0.871266699613588,0.971211223882232,-0.0421430005737613
"1724","6",17230001,17240001,12460,0.4064,0.908882,TRUE,TRUE,0.882571596251702,0.949394518974476,-0.0749203740342452
"1725","6",17240001,17250001,11817,0.3816,0.894474,TRUE,FALSE,0.89463699646663,0.97468373994493,-0.036993917900558
"1726","6",17250001,17260001,13249,0.4131,0.842061,TRUE,FALSE,0.928137128940413,1.05738619734387,0.0805023996454553
"1727","6",17260001,17270001,14938,0.4137,0.941816,TRUE,TRUE,1.04541372516381,1.08777677245421,0.121382525048157
"1728","6",17270001,17280001,13227,0.4189,0.903078,TRUE,TRUE,0.917154649381307,0.991695486649255,-0.0120309050651557
"1729","6",17280001,17290001,16549,0.4459,0.921328,TRUE,TRUE,1.09654506370679,1.16560120845102,0.221074278247208
"1730","6",17290001,17300001,11203,0.3869,0.885599,TRUE,FALSE,0.833504317942885,0.915198426888597,-0.127843522580905
"1731","6",17300001,17310001,12900,0.4388,0.877959,TRUE,FALSE,0.866054866244885,0.957483761516002,-0.062680075086312
"1732","6",17310001,17320001,13943,0.4558,0.886732,TRUE,FALSE,0.907632994635148,0.995585795417062,-0.0063824481637863
"1733","6",17320001,17330001,12905,0.4159,0.888955,TRUE,FALSE,0.899564679266315,0.984783516553133,-0.0221214808981271
"1734","6",17330001,17340001,13641,0.414,0.899305,TRUE,FALSE,0.954155586639077,1.0351740681881,0.0498733824073002
"1735","6",17340001,17350001,13518,0.4319,0.870058,TRUE,FALSE,0.916934143983908,1.02104629596104,0.0300482819249979
"1736","6",17350001,17360001,11455,0.375,0.87076,TRUE,FALSE,0.887140490319713,0.987243592213079,-0.0185219961039065
"1737","6",17360001,17370001,10202,0.3592,0.907841,TRUE,TRUE,0.843489062261012,0.908199143841135,-0.138919418152347
"1738","6",17370001,17380001,14866,0.4168,0.935175,TRUE,TRUE,1.03458483367476,1.08428585349931,0.116745148813603
"1739","6",17380001,17390001,12006,0.4352,0.918375,TRUE,TRUE,0.810195156582445,0.863768837626722,-0.211282825821423
"1740","6",17390001,17400001,12812,0.4082,0.957848,TRUE,TRUE,0.904532198177839,0.924680634661782,-0.112972919903461
"1741","6",17400001,17410001,12397,0.4173,0.882148,TRUE,FALSE,0.861994659342992,0.949405750891088,-0.0749033061723399
"1742","6",17410001,17420001,12116,0.4419,0.783578,TRUE,FALSE,0.809406390813715,0.962385649293995,-0.0553129650985897
"1743","6",17420001,17430001,14900,0.4614,0.856908,TRUE,FALSE,0.963047958485754,1.08445543982517,0.116970774020786
"1744","6",17430001,17440001,15595,0.4744,0.877594,TRUE,FALSE,0.997514019637353,1.10318630847018,0.141676456938472
"1745","6",17440001,17450001,11879,0.4399,0.797413,TRUE,FALSE,0.796197736243493,0.937467340168006,-0.0931596646564469
"1746","6",17450001,17460001,13217,0.4245,0.864591,TRUE,FALSE,0.907658467619291,1.01551705769653,0.0222144728664716
"1747","6",17460001,17470001,12009,0.4108,0.885482,TRUE,FALSE,0.844320091919172,0.927171115402786,-0.109092472799082
"1748","6",17470001,17480001,8739,0.38,0.832025,TRUE,FALSE,0.665202587245305,0.763466708779854,-0.389362845691504
"1749","6",17480001,17490001,11716,0.4166,0.828016,TRUE,FALSE,0.8156542666862,0.938889827161209,-0.0909722183005885
"1750","6",17490001,17500001,12310,0.4257,0.858791,TRUE,FALSE,0.84361603236354,0.948528484101197,-0.0762369967861773
"1751","6",17500001,17510001,12282,0.4336,0.883804,TRUE,FALSE,0.830816261002687,0.913710894024527,-0.130190338505391
"1752","6",17510001,17520001,13170,0.4303,0.846413,TRUE,FALSE,0.89565776080588,1.01696954845026,0.024276480613763
"1753","6",17520001,17530001,14705,0.4269,0.902244,TRUE,TRUE,1.00569395459302,1.08823717747792,0.121993021184394
"1754","6",17530001,17540001,13792,0.4049,0.888241,TRUE,FALSE,0.979856598008574,1.07336380414079,0.102139143636278
"1755","6",17540001,17550001,12386,0.4325,0.779121,TRUE,FALSE,0.839332436866546,1.00104697603516,0.00150967697387957
"1756","6",17550001,17560001,11899,0.4145,0.882231,TRUE,FALSE,0.831575273193378,0.915833607348318,-0.126842587896058
"1757","6",17560001,17570001,14009,0.4104,0.944017,TRUE,TRUE,0.985544824228734,1.02298679696634,0.0327875252649572
"1758","6",17570001,17580001,15264,0.4204,0.94332,TRUE,TRUE,1.05568883498538,1.09664059393348,0.133090783436908
"1759","6",17580001,17590001,12095,0.4051,0.888363,TRUE,FALSE,0.85895494199917,0.940822352284902,-0.0880057584083389
"1760","6",17590001,17600001,18565,0.4543,0.923454,TRUE,TRUE,1.2115256364635,1.28509067492953,0.361870158373174
"1761","6",17600001,17610001,13179,0.4076,0.938477,TRUE,TRUE,0.931412136413428,0.972754708469531,-0.0398520365289098
"1762","6",17610001,17620001,14564,0.4233,0.931012,TRUE,TRUE,1.00227206870727,1.05499691395362,0.0772387788089342
"1763","6",17620001,17630001,12751,0.4126,0.892649,TRUE,FALSE,0.893972462881735,0.975507191503433,-0.0357755863707477
"1764","6",17630001,17640001,13039,0.4306,0.83534,TRUE,FALSE,0.886314903412341,1.0147617491406,0.0211410439811575
"1765","6",17640001,17650001,13254,0.4452,0.824826,TRUE,FALSE,0.879530999999101,1.01478408802425,0.0211728030043544
"1766","6",17650001,17660001,12252,0.4038,0.770543,TRUE,FALSE,0.872302147633055,1.04655046426863,0.0656418794815881
"1767","6",17660001,17670001,13657,0.4382,0.846006,TRUE,FALSE,0.917674548519856,1.0422945501997,0.0597630377529976
"1768","6",17670001,17680001,10139,0.3859,0.809907,TRUE,FALSE,0.756749215368696,0.882878619132729,-0.179712989530533
"1769","6",17680001,17690001,11231,0.4151,0.878605,TRUE,FALSE,0.784028034032795,0.866289669165426,-0.207078582185429
"1770","6",17690001,17700001,14312,0.4235,0.921595,TRUE,TRUE,0.984585721590519,1.0463117336661,0.0653127460506286
"1771","6",17700001,17710001,12595,0.4419,0.914805,TRUE,TRUE,0.841405867637731,0.900060748459385,-0.151905717285713
"1772","6",17710001,17720001,11293,0.3751,0.906398,TRUE,TRUE,0.874283266805182,0.942559230692318,-0.085344814287375
"1773","6",17720001,17730001,11884,0.3994,0.906459,TRUE,TRUE,0.853572999001577,0.920181893940204,-0.120009025513872
"1774","6",17730001,17740001,12478,0.383,0.938906,TRUE,TRUE,0.940244280219045,0.981510560516596,-0.0269243045031405
"1775","6",17740001,17750001,11930,0.4026,0.886478,TRUE,FALSE,0.851332608532479,0.934041261533066,-0.098441812089165
"1776","6",17750001,17760001,11499,0.3842,0.907356,TRUE,TRUE,0.863026166680508,0.929634014829053,-0.105265237711829
"1777","6",17760001,17770001,12409,0.4048,0.888618,TRUE,FALSE,0.881773526387836,0.965596541811749,-0.0505075856543847
"1778","6",17770001,17780001,10743,0.3805,0.888361,TRUE,FALSE,0.81635988675681,0.894169134128819,-0.161380348612986
"1779","6",17780001,17790001,12026,0.3875,0.922409,TRUE,TRUE,0.893055431625654,0.948271496665704,-0.0766279230881438
"1780","6",17790001,17800001,11446,0.4077,0.844706,TRUE,FALSE,0.808791187119928,0.919544250441161,-0.121009093000624
"1781","6",17800001,17810001,12957,0.4269,0.794929,TRUE,FALSE,0.886145975495527,1.045250308161,0.0638484687178782
"1782","6",17810001,17820001,10585,0.449,0.875548,TRUE,FALSE,0.697003097713262,0.772274617580532,-0.372814139917861
"1783","6",17820001,17830001,11813,0.4342,0.806067,TRUE,FALSE,0.798353618793739,0.934081584319882,-0.0983795319401767
"1784","6",17830001,17840001,11725,0.4629,0.832443,TRUE,FALSE,0.757023440014862,0.868583714425938,-0.203263191758459
"1785","6",17840001,17850001,11232,0.4727,0.738144,TRUE,FALSE,0.719418680120623,0.882363500954847,-0.180554979933253
"1786","6",17850001,17860001,11304,0.4766,0.716096,TRUE,FALSE,0.721415662654262,0.898644230780346,-0.154178022613092
"1787","6",17860001,17870001,12856,0.4323,0.860717,TRUE,FALSE,0.871464478444637,0.978314131291274,-0.0316303138724264
"1788","6",17870001,17880001,13026,0.4035,0.932235,TRUE,TRUE,0.927941747681129,0.975507933590743,-0.0357744888849644
"1789","6",17880001,17890001,12252,0.4039,0.878422,TRUE,FALSE,0.872134727778368,0.963800604825884,-0.0531933884566586
"1790","6",17890001,17900001,13140,0.417,0.903569,TRUE,TRUE,0.914141152523407,0.988006024291366,-0.0174082563276307
"1791","6",17900001,17910001,13151,0.4219,0.863371,TRUE,FALSE,0.907223042097926,1.0161066732553,0.0230518675607663
"1792","6",17910001,17920001,12448,0.4205,0.841011,TRUE,FALSE,0.860781898868539,0.981435025361022,-0.0270353357973321
"1793","6",17920001,17930001,13330,0.4308,0.851148,TRUE,FALSE,0.905800152071978,1.02474530372538,0.0352653783038704
"1794","6",17930001,17940001,14242,0.4304,0.908291,TRUE,TRUE,0.968403637849321,1.04228181178146,0.0597454057264983
"1795","6",17940001,17950001,12830,0.4104,0.887741,TRUE,FALSE,0.90260119172351,0.989176392845826,-0.0157002853360762
"1796","6",17950001,17960001,13508,0.4119,0.924481,TRUE,TRUE,0.948092746556548,1.00463229773439,0.00666756179889249
"1797","6",17960001,17970001,12114,0.3836,0.922307,TRUE,TRUE,0.910991982060358,0.967415603861119,-0.0477922870689536
